year_quarter,sector,rating,next_rating,observed,recalculated
2021-10-01,finance,BB,C,0.0,0.0
2021-10-01,finance,BB,D,0.0,0.0
2021-10-01,finance,BBB,A,0.11764705882352941,0.21443808768374584
2021-10-01,finance,BBB,AAA,0.058823529411764705,0.016635731756630245
2021-10-01,finance,BBB,B,0.0,0.0006666610741313878
2021-10-01,finance,BBB,BB,0.0,0.001368451275284688
2021-10-01,finance,BBB,BBB,0.8235294117647058,0.7668255649359766
2021-10-01,finance,BBB,C,0.0,6.55032742311514e-05
2021-10-01,finance,BBB,D,0.0,0.0
2021-10-01,finance,C,A,0.0,0.0
2021-10-01,finance,C,AAA,0.0,0.0
2021-10-01,finance,C,B,0.5,0.3318534348105119
2021-10-01,finance,C,BB,0.0,0.0
2021-10-01,finance,C,BBB,0.0,0.044051913261437425
2021-10-01,finance,C,C,0.5,0.619195930256323
2021-10-01,finance,C,D,0.0,0.004898721671727685
2022-01-01,finance,A,A,1.0,0.9349765148159352
2022-01-01,finance,A,AAA,0.0,0.02898384194629533
2022-01-01,finance,A,B,0.0,0.0
2022-01-01,finance,A,BB,0.0,0.0
2022-01-01,finance,A,BBB,0.0,0.03603964323776937
2022-01-01,finance,A,C,0.0,0.0
2022-01-01,finance,A,D,0.0,0.0
2022-01-01,finance,AAA,A,0.0,0.15754616211834477
2022-01-01,finance,AAA,AAA,1.0,0.8424538378816553
2022-01-01,finance,AAA,B,0.0,0.0
2022-01-01,finance,AAA,BB,0.0,0.0
2022-01-01,finance,AAA,BBB,0.0,0.0
2022-01-01,finance,AAA,C,0.0,0.0
2022-01-01,finance,AAA,D,0.0,0.0
2022-01-01,finance,B,A,0.0,0.0
2022-01-01,finance,B,AAA,0.0,0.0
2022-01-01,finance,B,B,0.9230769230769231,0.9247560036196254
2022-01-01,finance,B,BB,0.0,0.05286326202852276
2022-01-01,finance,B,BBB,0.0,0.002009881844555972
2022-01-01,finance,B,C,0.07692307692307693,0.020252479884429353
2022-01-01,finance,B,D,0.0,0.00011837262286648979
2022-01-01,finance,BB,A,0.0,0.0
2022-01-01,finance,BB,AAA,0.0,0.0
2022-01-01,finance,BB,B,0.0,0.022203673377343473
2022-01-01,finance,BB,BB,1.0,0.9076938796390177
2022-01-01,finance,BB,BBB,0.0,0.07010244698363877
2022-01-01,finance,BB,C,0.0,0.0
2022-01-01,finance,BB,D,0.0,0.0
2022-01-01,finance,BBB,A,0.3333333333333333,0.1440938932482223
2022-01-01,finance,BBB,AAA,0.0,0.007713665015192661
2022-01-01,finance,BBB,B,0.0,0.0017299993669933037
2022-01-01,finance,BBB,BB,0.0,0.0031591260786446845
2022-01-01,finance,BBB,BBB,0.6666666666666666,0.843096447089775
2022-01-01,finance,BBB,C,0.0,0.00020686920117201003
2022-01-01,finance,BBB,D,0.0,0.0
2022-01-01,finance,C,A,0.0,0.0
2022-01-01,finance,C,AAA,0.0,0.0
2022-01-01,finance,C,B,0.0,0.2676786207589067
2022-01-01,finance,C,BB,0.0,0.0
2022-01-01,finance,C,BBB,0.0,0.0268358327860152
2022-01-01,finance,C,C,1.0,0.6963211070799455
2022-01-01,finance,C,D,0.0,0.009164439375132557
2022-04-01,finance,A,A,1.0,0.8395009431252644
2022-04-01,finance,A,AAA,0.0,0.0036019714353401344
2022-04-01,finance,A,B,0.0,0.0
2022-04-01,finance,A,BB,0.0,0.0
2022-04-01,finance,A,BBB,0.0,0.1568970854393955
2022-04-01,finance,A,C,0.0,0.0
2022-04-01,finance,A,D,0.0,0.0
2022-04-01,finance,AAA,A,0.0,0.41555827892955177
2022-04-01,finance,AAA,AAA,0.0,0.5844417210704482
2022-04-01,finance,AAA,B,0.0,0.0
2022-04-01,finance,AAA,BB,0.0,0.0
2022-04-01,finance,AAA,BBB,0.0,0.0
2022-04-01,finance,AAA,C,0.0,0.0
2022-04-01,finance,AAA,D,0.0,0.0
2022-04-01,finance,B,A,0.0,0.0
2022-04-01,finance,B,AAA,0.0,0.0
2022-04-01,finance,B,B,0.8,0.8896341562034432
2022-04-01,finance,B,BB,0.06666666666666667,0.008699821880851055
2022-04-01,finance,B,BBB,0.0,0.0001311705586892753
2022-04-01,finance,B,C,0.13333333333333333,0.09968618767349323
2022-04-01,finance,B,D,0.0,0.0018486636835232184
2022-04-01,finance,BB,A,0.0,0.0
2022-04-01,finance,BB,AAA,0.0,0.0
2022-04-01,finance,BB,B,0.0,0.11144089457824458
2022-04-01,finance,BB,BB,1.0,0.8768442106098567
2022-04-01,finance,BB,BBB,0.0,0.01171489481189869
2022-04-01,finance,BB,C,0.0,0.0
2022-04-01,finance,BB,D,0.0,0.0
2022-04-01,finance,BBB,A,0.0,0.03372113857070724
2022-04-01,finance,BBB,AAA,0.0,0.0006556087602318517
2022-04-01,finance,BBB,B,0.0,0.014925950191729489
2022-04-01,finance,BBB,BB,0.0,0.01970888386727256
2022-04-01,finance,BBB,BBB,1.0,0.9279149406226962
2022-04-01,finance,BBB,C,0.0,0.003073477987362643
2022-04-01,finance,BBB,D,0.0,0.0
2022-04-01,finance,C,A,0.0,0.0
2022-04-01,finance,C,AAA,0.0,0.0
2022-04-01,finance,C,B,0.0,0.12058967602002557
2022-04-01,finance,C,BB,0.0,0.0
2022-04-01,finance,C,BBB,0.0,0.0056447721193051414
2022-04-01,finance,C,C,1.0,0.8341168213021989
2022-04-01,finance,C,D,0.0,0.0396487305584704
2022-07-01,finance,A,A,1.0,0.8651906678774137
2022-07-01,finance,A,AAA,0.0,0.0051346196194740346
2022-07-01,finance,A,B,0.0,0.0
2022-07-01,finance,A,BB,0.0,0.0
2022-07-01,finance,A,BBB,0.0,0.1296747125031122
2022-07-01,finance,A,C,0.0,0.0
2022-07-01,finance,A,D,0.0,0.0
2022-07-01,finance,AAA,A,0.0,0.36922476698243606
2022-07-01,finance,AAA,AAA,0.0,0.630775233017564
2022-07-01,finance,AAA,B,0.0,0.0
2022-07-01,finance,AAA,BB,0.0,0.0
2022-07-01,finance,AAA,BBB,0.0,0.0
2022-07-01,finance,AAA,C,0.0,0.0
2022-07-01,finance,AAA,D,0.0,0.0
2022-07-01,finance,B,A,0.0,0.0
2022-07-01,finance,B,AAA,0.0,0.0
2022-07-01,finance,B,B,0.9166666666666666,0.9057735430822602
2022-07-01,finance,B,BB,0.0,0.01186861149159213
2022-07-01,finance,B,BBB,0.0,0.0002062050080169353
2022-07-01,finance,B,C,0.08333333333333333,0.08089102655403077
2022-07-01,finance,B,D,0.0,0.001260613864099947
2022-07-01,finance,BB,A,0.0,0.0
2022-07-01,finance,BB,AAA,0.0,0.0
2022-07-01,finance,BB,B,0.0,0.09019772165831902
2022-07-01,finance,BB,BB,1.0,0.8938544290654005
2022-07-01,finance,BB,BBB,0.0,0.015947849276280568
2022-07-01,finance,BB,C,0.0,0.0
2022-07-01,finance,BB,D,0.0,0.0
2022-07-01,finance,BBB,A,0.0,0.04363091000015462
2022-07-01,finance,BBB,AAA,0.0,0.0009911356093874613
2022-07-01,finance,BBB,B,0.0,0.011176780431384016
2022-07-01,finance,BBB,BB,0.0,0.015519376733414705
2022-07-01,finance,BBB,BBB,1.0,0.9265667630484793
2022-07-01,finance,BBB,C,0.0,0.0021150341771799296
2022-07-01,finance,BBB,D,0.0,0.0
2022-07-01,finance,C,A,0.0,0.0
2022-07-01,finance,C,AAA,0.0,0.0
2022-07-01,finance,C,B,0.0,0.1390239660094883
2022-07-01,finance,C,BB,0.0,0.0
2022-07-01,finance,C,BBB,0.0,0.007313055485712594
2022-07-01,finance,C,C,0.0,0.8212804649458348
2022-07-01,finance,C,D,1.0,0.032382513558964245
2022-10-01,finance,A,A,1.0,0.8644504029586584
2022-10-01,finance,A,AAA,0.0,0.0050792209822826395
2022-10-01,finance,A,B,0.0,0.0
2022-10-01,finance,A,BB,0.0,0.0
2022-10-01,finance,A,BBB,0.0,0.13047037605905898
2022-10-01,finance,A,C,0.0,0.0
2022-10-01,finance,A,D,0.0,0.0
2022-10-01,finance,AAA,A,0.0,0.37064425174977955
2022-10-01,finance,AAA,AAA,0.0,0.6293557482502204
2022-10-01,finance,AAA,B,0.0,0.0
2022-10-01,finance,AAA,BB,0.0,0.0
2022-10-01,finance,AAA,BBB,0.0,0.0
2022-10-01,finance,AAA,C,0.0,0.0
2022-10-01,finance,AAA,D,0.0,0.0
2022-10-01,finance,B,A,0.0,0.0
2022-10-01,finance,B,AAA,0.0,0.0
2022-10-01,finance,B,B,0.7,0.90532975303713
2022-10-01,finance,B,BB,0.0,0.011756558838499576
2022-10-01,finance,B,BBB,0.0,0.00020335852680597455
2022-10-01,finance,B,C,0.3,0.08143433503811269
2022-10-01,finance,B,D,0.0,0.0012759945594517294
2022-10-01,finance,BB,A,0.0,0.0
2022-10-01,finance,BB,AAA,0.0,0.0
2022-10-01,finance,BB,B,0.0,0.09081080819189391
2022-10-01,finance,BB,BB,1.0,0.8933908117441502
2022-10-01,finance,BB,BBB,0.0,0.01579838006395584
2022-10-01,finance,BB,C,0.0,0.0
2022-10-01,finance,BB,D,0.0,0.0
2022-10-01,finance,BBB,A,0.0,0.04329055967539541
2022-10-01,finance,BBB,AAA,0.0,0.000978651959621879
2022-10-01,finance,BBB,B,0.0,0.011280399286787795
2022-10-01,finance,BBB,BB,0.0,0.015638803697141726
2022-10-01,finance,BBB,BBB,1.0,0.9266713373927039
2022-10-01,finance,BBB,C,0.0,0.0021402479883492584
2022-10-01,finance,BBB,D,0.0,0.0
2022-10-01,finance,C,A,0.0,0.0
2022-10-01,finance,C,AAA,0.0,0.0
2022-10-01,finance,C,B,0.0,0.13842462449161652
2022-10-01,finance,C,BB,0.0,0.0
2022-10-01,finance,C,BBB,0.0,0.0072551234713496005
2022-10-01,finance,C,C,0.0,0.8217291371060986
2022-10-01,finance,C,D,0.0,0.03259111493093524
2023-01-01,finance,A,A,1.0,0.9142075645284543
2023-01-01,finance,A,AAA,0.0,0.07335365350898804
2023-01-01,finance,A,B,0.0,0.0
2023-01-01,finance,A,BB,0.0,0.0
2023-01-01,finance,A,BBB,0.0,0.012438781962557674
2023-01-01,finance,A,C,0.0,0.0
2023-01-01,finance,A,D,0.0,0.0
2023-01-01,finance,AAA,A,0.0,0.07363029406089067
2023-01-01,finance,AAA,AAA,0.0,0.9263697059391094
2023-01-01,finance,AAA,B,0.0,0.0
2023-01-01,finance,AAA,BB,0.0,0.0
2023-01-01,finance,AAA,BBB,0.0,0.0
2023-01-01,finance,AAA,C,0.0,0.0
2023-01-01,finance,AAA,D,0.0,0.0
2023-01-01,finance,B,A,0.0,0.0
2023-01-01,finance,B,AAA,0.0,0.0
2023-01-01,finance,B,B,1.0,0.8713906594459563
2023-01-01,finance,B,BB,0.0,0.11475116190000378
2023-01-01,finance,B,BBB,0.0,0.007301925949362187
2023-01-01,finance,B,C,0.0,0.006536532855108446
2023-01-01,finance,B,D,0.0,1.971984956930449e-05
2023-01-01,finance,BB,A,0.0,0.0
2023-01-01,finance,BB,AAA,0.0,0.0
2023-01-01,finance,BB,B,0.0,0.007046053060183981
2023-01-01,finance,BB,BB,1.0,0.8415303345111278
2023-01-01,finance,BB,BBB,0.0,0.15142361242868818
2023-01-01,finance,BB,C,0.0,0.0
2023-01-01,finance,BB,D,0.0,0.0
2023-01-01,finance,BBB,A,0.0,0.2556078399006739
2023-01-01,finance,BBB,AAA,0.0,0.02399216124218273
2023-01-01,finance,BBB,B,0.0,0.00039459245259077495
2023-01-01,finance,BBB,BB,0.0,0.0008597863551843402
2023-01-01,finance,BBB,BBB,0.0,0.7191105549373779
2023-01-01,finance,BBB,C,0.0,3.5065111990382676e-05
2023-01-01,finance,BBB,D,0.0,0.0
2023-01-01,finance,C,A,0.0,0.0
2023-01-01,finance,C,AAA,0.0,0.0
2023-01-01,finance,C,B,0.0,0.3645261661415904
2023-01-01,finance,C,BB,0.0,0.0
2023-01-01,finance,C,BBB,0.0,0.05591865234807869
2023-01-01,finance,C,C,0.0,0.5760714409502758
2023-01-01,finance,C,D,0.0,0.003483740560055065
2010-07-01,services,A,A,0.0,0.31087308512672795
2010-07-01,services,A,AAA,0.0,0.0
2010-07-01,services,A,B,0.0,0.08030318518952079
2010-07-01,services,A,BB,0.0,0.2700496975400738
2010-07-01,services,A,BBB,0.0,0.33877403214367746
2010-07-01,services,A,C,0.0,0.0
2010-07-01,services,A,D,0.0,0.0
2010-07-01,services,AAA,A,0.0,0.0
2010-07-01,services,AAA,AAA,0.0,0.7993418125640951
2010-07-01,services,AAA,B,0.0,0.0
2010-07-01,services,AAA,BB,0.0,0.0
2010-07-01,services,AAA,BBB,0.0,0.0
2010-07-01,services,AAA,C,0.0,0.2006581874359049
2010-07-01,services,AAA,D,0.0,0.0
2010-07-01,services,B,A,0.0,0.0
2010-07-01,services,B,AAA,0.0,0.0
2010-07-01,services,B,B,1.0,0.524718764171715
2010-07-01,services,B,BB,0.0,0.0017222447892503157
2010-07-01,services,B,BBB,0.0,7.9457244426262e-06
2010-07-01,services,B,C,0.0,0.4040609364472891
2010-07-01,services,B,D,0.0,0.06949010886730296
2010-07-01,services,BB,A,0.0,0.0
2010-07-01,services,BB,AAA,0.0,0.0
2010-07-01,services,BB,B,0.0,0.22627710158774184
2010-07-01,services,BB,BB,0.5,0.5990844786944727
2010-07-01,services,BB,BBB,0.5,0.0006885750812531954
2010-07-01,services,BB,C,0.0,0.1739498446365323
2010-07-01,services,BB,D,0.0,0.0
2010-07-01,services,BBB,A,0.0,0.0004667563275330133
2010-07-01,services,BBB,AAA,0.0,0.0
2010-07-01,services,BBB,B,0.0,0.04819641650901986
2010-07-01,services,BBB,BB,0.0,0.472778833007046
2010-07-01,services,BBB,BBB,0.0,0.4445558177975074
2010-07-01,services,BBB,C,0.0,0.03400217635889373
2010-07-01,services,BBB,D,0.0,0.0
2010-07-01,services,C,A,0.0,0.0
2010-07-01,services,C,AAA,0.0,0.0
2010-07-01,services,C,B,0.0,0.06984517915475374
2010-07-01,services,C,BB,0.0,0.00029960191550848503
2010-07-01,services,C,BBB,0.0,0.0
2010-07-01,services,C,C,0.0,0.7279977926943484
2010-07-01,services,C,D,0.0,0.20185742623538933
2010-10-01,services,A,A,0.0,0.4188311412881578
2010-10-01,services,A,AAA,0.0,0.0
2010-10-01,services,A,B,0.0,0.045368041833818734
2010-10-01,services,A,BB,0.0,0.2051500084766221
2010-10-01,services,A,BBB,0.0,0.3306508084014014
2010-10-01,services,A,C,0.0,0.0
2010-10-01,services,A,D,0.0,0.0
2010-10-01,services,AAA,A,0.0,0.0
2010-10-01,services,AAA,AAA,0.0,0.8702904202002104
2010-10-01,services,AAA,B,0.0,0.0
2010-10-01,services,AAA,BB,0.0,0.0
2010-10-01,services,AAA,BBB,0.0,0.0
2010-10-01,services,AAA,C,0.0,0.12970957979978964
2010-10-01,services,AAA,D,0.0,0.0
2010-10-01,services,B,A,0.0,0.0
2010-10-01,services,B,AAA,0.0,0.0
2010-10-01,services,B,B,1.0,0.6228130477716142
2010-10-01,services,B,BB,0.0,0.0038025185340263556
2010-10-01,services,B,BBB,0.0,2.4606504159252474e-05
2010-10-01,services,B,C,0.0,0.3320974187813104
2010-10-01,services,B,D,0.0,0.04126240840888984
2010-10-01,services,BB,A,0.0,0.0
2010-10-01,services,BB,AAA,0.0,0.0
2010-10-01,services,BB,B,0.0,0.18428630269096635
2010-10-01,services,BB,BB,1.0,0.7040312039646521
2010-10-01,services,BB,BBB,0.0,0.0018019161649176496
2010-10-01,services,BB,C,0.0,0.10988057717946387
2010-10-01,services,BB,D,0.0,0.0
2010-10-01,services,BBB,A,0.0,0.001258286055951352
2010-10-01,services,BBB,AAA,0.0,0.0
2010-10-01,services,BBB,B,0.0,0.02930294463008294
2010-10-01,services,BBB,BB,0.0,0.3937022990975418
2010-10-01,services,BBB,BBB,0.0,0.5584562096900121
2010-10-01,services,BBB,C,0.0,0.017280260526411878
2010-10-01,services,BBB,D,0.0,0.0
2010-10-01,services,C,A,0.0,0.0
2010-10-01,services,C,AAA,0.0,0.0
2010-10-01,services,C,B,0.0,0.10033440744259159
2010-10-01,services,C,BB,0.0,0.0006115431288509221
2010-10-01,services,C,BBB,0.0,0.0
2010-10-01,services,C,C,0.0,0.7483781075507532
2010-10-01,services,C,D,0.0,0.15067594187780425
2011-01-01,services,A,A,0.0,0.6755890935602503
2011-01-01,services,A,AAA,0.0,0.0
2011-01-01,services,A,B,0.0,0.00934111355447777
2011-01-01,services,A,BB,0.0,0.08190106828515913
2011-01-01,services,A,BBB,0.0,0.2331687246001128
2011-01-01,services,A,C,0.0,0.0
2011-01-01,services,A,D,0.0,0.0
2011-01-01,services,AAA,A,0.0,0.0
2011-01-01,services,AAA,AAA,0.0,0.963115965515869
2011-01-01,services,AAA,B,0.0,0.0
2011-01-01,services,AAA,BB,0.0,0.0
2011-01-01,services,AAA,BBB,0.0,0.0
2011-01-01,services,AAA,C,0.0,0.03688403448413106
2011-01-01,services,AAA,D,0.0,0.0
2011-01-01,services,B,A,0.0,0.0
2011-01-01,services,B,AAA,0.0,0.0
2011-01-01,services,B,B,1.0,0.7998892583476217
2011-01-01,services,B,BB,0.0,0.01852222558106531
2011-01-01,services,B,BBB,0.0,0.0002583041683280607
2011-01-01,services,B,C,0.0,0.17125567660060692
2011-01-01,services,B,D,0.0,0.010074535302378004
2011-01-01,services,BB,A,0.0,0.0
2011-01-01,services,BB,AAA,0.0,0.0
2011-01-01,services,BB,B,0.0,0.08522153256294637
2011-01-01,services,BB,BB,1.0,0.8730236241738125
2011-01-01,services,BB,BBB,0.0,0.012204771962944894
2011-01-01,services,BB,C,0.0,0.029550071300296167
2011-01-01,services,BB,D,0.0,0.0
2011-01-01,services,BBB,A,0.0,0.009111452224058736
2011-01-01,services,BBB,AAA,0.0,0.0
2011-01-01,services,BBB,B,0.0,0.006891599299475751
2011-01-01,services,BBB,BB,0.0,0.19915566798855777
2011-01-01,services,BBB,BBB,1.0,0.78207060761827
2011-01-01,services,BBB,C,0.0,0.002770672869637715
2011-01-01,services,BBB,D,0.0,0.0
2011-01-01,services,C,A,0.0,0.0
2011-01-01,services,C,AAA,0.0,0.0
2011-01-01,services,C,B,0.0,0.20287278945711051
2011-01-01,services,C,BB,0.0,0.0027259131436474515
2011-01-01,services,C,BBB,0.0,0.0
2011-01-01,services,C,C,0.0,0.7260166696579451
2011-01-01,services,C,D,0.0,0.06838462774129696
2011-04-01,services,A,A,0.0,0.4920944627090128
2011-04-01,services,A,AAA,0.0,0.0
2011-04-01,services,A,B,0.0,0.030286835462766074
2011-04-01,services,A,BB,0.0,0.16517942005453323
2011-04-01,services,A,BBB,1.0,0.3124392817736879
2011-04-01,services,A,C,0.0,0.0
2011-04-01,services,A,D,0.0,0.0
2011-04-01,services,AAA,A,0.0,0.0
2011-04-01,services,AAA,AAA,0.0,0.9053802362879306
2011-04-01,services,AAA,B,0.0,0.0
2011-04-01,services,AAA,BB,0.0,0.0
2011-04-01,services,AAA,BBB,0.0,0.0
2011-04-01,services,AAA,C,0.0,0.09461976371206937
2011-04-01,services,AAA,D,0.0,0.0
2011-04-01,services,B,A,0.0,0.0
2011-04-01,services,B,AAA,0.0,0.0
2011-04-01,services,B,B,0.75,0.680910801061511
2011-04-01,services,B,BB,0.0,0.00611977538836872
2011-04-01,services,B,BBB,0.0,4.915783643300031e-05
2011-04-01,services,B,C,0.25,0.28425894884771824
2011-04-01,services,B,D,0.0,0.02866131686596901
2011-04-01,services,BB,A,0.0,0.0
2011-04-01,services,BB,AAA,0.0,0.0
2011-04-01,services,BB,B,0.0,0.15488048921782777
2011-04-01,services,BB,BB,1.0,0.7629715442261293
2011-04-01,services,BB,BBB,0.0,0.0032069212502005007
2011-04-01,services,BB,C,0.0,0.07894104530584234
2011-04-01,services,BB,D,0.0,0.0
2011-04-01,services,BBB,A,0.0,0.0022821591157862198
2011-04-01,services,BBB,AAA,0.0,0.0
2011-04-01,services,BBB,B,0.0,0.02039571135851842
2011-04-01,services,BBB,BB,0.0,0.33753337688059143
2011-04-01,services,BBB,BBB,1.0,0.6290231452315241
2011-04-01,services,BBB,C,0.0,0.01076560741357979
2011-04-01,services,BBB,D,0.0,0.0
2011-04-01,services,C,A,0.0,0.0
2011-04-01,services,C,AAA,0.0,0.0
2011-04-01,services,C,B,0.0,0.12436692204651822
2011-04-01,services,C,BB,0.0,0.0009479199642465908
2011-04-01,services,C,BBB,0.0,0.0
2011-04-01,services,C,C,0.0,0.7518433408779885
2011-04-01,services,C,D,0.0,0.12284181711124659
2011-07-01,services,A,A,0.0,0.47118962084349014
2011-07-01,services,A,AAA,0.0,0.0
2011-07-01,services,A,B,0.0,0.03406602957170601
2011-07-01,services,A,BB,0.0,0.1762096050981305
2011-07-01,services,A,BBB,1.0,0.31853474448667335
2011-07-01,services,A,C,0.0,0.0
2011-07-01,services,A,D,0.0,0.0
2011-07-01,services,AAA,A,0.0,0.0
2011-07-01,services,AAA,AAA,0.0,0.896232014116503
2011-07-01,services,AAA,B,0.0,0.0
2011-07-01,services,AAA,BB,0.0,0.0
2011-07-01,services,AAA,BBB,0.0,0.0
2011-07-01,services,AAA,C,0.0,0.10376798588349695
2011-07-01,services,AAA,D,0.0,0.0
2011-07-01,services,B,A,0.0,0.0
2011-07-01,services,B,AAA,0.0,0.0
2011-07-01,services,B,B,0.8,0.6649640151171705
2011-07-01,services,B,BB,0.0,0.00536115272733706
2011-07-01,services,B,BBB,0.0,4.0507415147383874e-05
2011-07-01,services,B,C,0.0,0.2977773376491144
2011-07-01,services,B,D,0.2,0.03185698709123063
2011-07-01,services,BB,A,0.0,0.0
2011-07-01,services,BB,AAA,0.0,0.0
2011-07-01,services,BB,B,0.0,0.163249481204786
2011-07-01,services,BB,BB,1.0,0.7470666848240086
2011-07-01,services,BB,BBB,0.0,0.00273220297013832
2011-07-01,services,BB,C,0.0,0.08695163100106706
2011-07-01,services,BB,D,0.0,0.0
2011-07-01,services,BBB,A,0.0,0.001933962977123671
2011-07-01,services,BBB,AAA,0.0,0.0
2011-07-01,services,BBB,B,0.0,0.022679746229302446
2011-07-01,services,BBB,BB,0.16666666666666666,0.35361649235480247
2011-07-01,services,BBB,BBB,0.8333333333333334,0.6094202047509256
2011-07-01,services,BBB,C,0.0,0.01234959368784586
2011-07-01,services,BBB,D,0.0,0.0
2011-07-01,services,C,A,0.0,0.0
2011-07-01,services,C,AAA,0.0,0.0
2011-07-01,services,C,B,0.0,0.11718518249752452
2011-07-01,services,C,BB,0.0,0.0008384588248255831
2011-07-01,services,C,BBB,0.0,0.0
2011-07-01,services,C,C,0.0,0.7516382142119075
2011-07-01,services,C,D,0.0,0.13033814446574243
2011-10-01,services,A,A,0.0,0.5112919564910736
2011-10-01,services,A,AAA,0.0,0.0
2011-10-01,services,A,B,0.0,0.02713215405451241
2011-10-01,services,A,BB,0.0,0.1553216046680695
2011-10-01,services,A,BBB,1.0,0.3062542847863445
2011-10-01,services,A,C,0.0,0.0
2011-10-01,services,A,D,0.0,0.0
2011-10-01,services,AAA,A,0.0,0.0
2011-10-01,services,AAA,AAA,0.0,0.9132365452994363
2011-10-01,services,AAA,B,0.0,0.0
2011-10-01,services,AAA,BB,0.0,0.0
2011-10-01,services,AAA,BBB,0.0,0.0
2011-10-01,services,AAA,C,0.0,0.08676345470056368
2011-10-01,services,AAA,D,0.0,0.0
2011-10-01,services,B,A,0.0,0.0
2011-10-01,services,B,AAA,0.0,0.0
2011-10-01,services,B,B,1.0,0.6951262175726691
2011-10-01,services,B,BB,0.0,0.006897521881400026
2011-10-01,services,B,BBB,0.0,5.860192947670928e-05
2011-10-01,services,B,C,0.0,0.27194894011365855
2011-10-01,services,B,D,0.0,0.02596871850279565
2011-10-01,services,BB,A,0.0,0.0
2011-10-01,services,BB,AAA,0.0,0.0
2011-10-01,services,BB,B,0.0,0.14723769656696273
2011-10-01,services,BB,BB,1.0,0.7769599119653015
2011-10-01,services,BB,BBB,0.0,0.003706344386130489
2011-10-01,services,BB,C,0.0,0.07209604708160533
2011-10-01,services,BB,D,0.0,0.0
2011-10-01,services,BBB,A,0.0,0.002650511513682563
2011-10-01,services,BBB,AAA,0.0,0.0
2011-10-01,services,BBB,B,0.0,0.018459265053365752
2011-10-01,services,BBB,BB,0.14285714285714285,0.32276688232072637
2011-10-01,services,BBB,BBB,0.8571428571428571,0.6466521664715195
2011-10-01,services,BBB,C,0.0,0.00947117464070586
2011-10-01,services,BBB,D,0.0,0.0
2011-10-01,services,C,A,0.0,0.0
2011-10-01,services,C,AAA,0.0,0.0
2011-10-01,services,C,B,0.0,0.13121511641350692
2011-10-01,services,C,BB,0.0,0.0010597237391175574
2011-10-01,services,C,BBB,0.0,0.0
2011-10-01,services,C,C,0.0,0.7514894182796574
2011-10-01,services,C,D,0.0,0.11623574156771815
2012-01-01,services,A,A,0.0,0.44747921822679826
2012-01-01,services,A,AAA,0.0,0.0
2012-01-01,services,A,B,0.0,0.03883405328204941
2012-01-01,services,A,BB,0.0,0.18908655181663836
2012-01-01,services,A,BBB,1.0,0.32460017667451396
2012-01-01,services,A,C,0.0,0.0
2012-01-01,services,A,D,0.0,0.0
2012-01-01,services,AAA,A,0.0,0.0
2012-01-01,services,AAA,AAA,0.0,0.8850500908784003
2012-01-01,services,AAA,B,0.0,0.0
2012-01-01,services,AAA,BB,0.0,0.0
2012-01-01,services,AAA,BBB,0.0,0.0
2012-01-01,services,AAA,C,0.0,0.11494990912159969
2012-01-01,services,AAA,D,0.0,0.0
2012-01-01,services,B,A,0.0,0.0
2012-01-01,services,B,AAA,0.0,0.0
2012-01-01,services,B,B,0.75,0.6462753139971437
2012-01-01,services,B,BB,0.0,0.004599670841534564
2012-01-01,services,B,BBB,0.0,3.241139169607443e-05
2012-01-01,services,B,C,0.25,0.3132430827500248
2012-01-01,services,B,D,0.0,0.03584952101960088
2012-01-01,services,BB,A,0.0,0.0
2012-01-01,services,BB,AAA,0.0,0.0
2012-01-01,services,BB,B,0.0,0.17277541569124066
2012-01-01,services,BB,BB,1.0,0.7281572579908683
2012-01-01,services,BB,BBB,0.0,0.002269479575111699
2012-01-01,services,BB,C,0.0,0.09679784674277936
2012-01-01,services,BB,D,0.0,0.0
2012-01-01,services,BBB,A,0.0,0.0015966536145697319
2012-01-01,services,BBB,AAA,0.0,0.0
2012-01-01,services,BBB,B,0.0,0.025509962342998613
2012-01-01,services,BBB,BB,0.18181818181818182,0.371823906501703
2012-01-01,services,BBB,BBB,0.8181818181818182,0.5866734633846429
2012-01-01,services,BBB,C,0.0,0.014396014156085712
2012-01-01,services,BBB,D,0.0,0.0
2012-01-01,services,C,A,0.0,0.0
2012-01-01,services,C,AAA,0.0,0.0
2012-01-01,services,C,B,0.0,0.10936284348969039
2012-01-01,services,C,BB,0.0,0.0007280182612777741
2012-01-01,services,C,BBB,0.0,0.0
2012-01-01,services,C,C,1.0,0.7506543680246368
2012-01-01,services,C,D,0.0,0.13925477022439503
2012-04-01,services,A,A,1.0,0.7704304213267205
2012-04-01,services,A,AAA,0.0,0.0
2012-04-01,services,A,B,0.0,0.004186121933968058
2012-04-01,services,A,BB,0.0,0.04864408752398739
2012-04-01,services,A,BBB,0.0,0.1767393692153241
2012-04-01,services,A,C,0.0,0.0
2012-04-01,services,A,D,0.0,0.0
2012-04-01,services,AAA,A,0.0,0.0
2012-04-01,services,AAA,AAA,1.0,0.9809098926676578
2012-04-01,services,AAA,B,0.0,0.0
2012-04-01,services,AAA,BB,0.0,0.0
2012-04-01,services,AAA,BBB,0.0,0.0
2012-04-01,services,AAA,C,0.0,0.019090107332342166
2012-04-01,services,AAA,D,0.0,0.0
2012-04-01,services,B,A,0.0,0.0
2012-04-01,services,B,AAA,0.0,0.0
2012-04-01,services,B,B,0.8571428571428571,0.8438189717355113
