year_quarter,sector,rating,next_rating,observed,recalculated
2014-10-01,services,BB,D,0.0,0.0
2014-10-01,services,BBB,A,0.0,0.0
2014-10-01,services,BBB,AAA,0.0,0.0
2014-10-01,services,BBB,B,0.0,0.0
2014-10-01,services,BBB,BB,0.0,0.09264893650038097
2014-10-01,services,BBB,BBB,1.0,0.907351063499619
2014-10-01,services,BBB,C,0.0,0.0
2014-10-01,services,BBB,D,0.0,0.0
2014-10-01,services,C,B,0.0,0.2367138502945766
2014-10-01,services,C,BB,0.0,0.03255403124655187
2014-10-01,services,C,C,1.0,0.6941779526525537
2014-10-01,services,C,D,0.0,0.0010793143280270533
2015-01-01,services,A,A,1.0,0.9966406690868056
2015-01-01,services,A,AAA,0.0,0.0
2015-01-01,services,A,B,0.0,0.0
2015-01-01,services,A,BB,0.0,0.002092263820903195
2015-01-01,services,A,BBB,0.0,0.0012670670922912308
2015-01-01,services,A,C,0.0,0.0
2015-01-01,services,A,D,0.0,0.0
2015-01-01,services,AAA,A,0.0,0.023763418725191044
2015-01-01,services,AAA,AAA,1.0,0.9754666719279149
2015-01-01,services,AAA,B,0.0,0.0
2015-01-01,services,AAA,BB,0.0,0.0
2015-01-01,services,AAA,BBB,0.0,0.00076990934689403
2015-01-01,services,AAA,C,0.0,0.0
2015-01-01,services,AAA,D,0.0,0.0
2015-01-01,services,B,A,0.0,0.0
2015-01-01,services,B,AAA,0.0,0.0
2015-01-01,services,B,B,0.6,0.7418022765438812
2015-01-01,services,B,BB,0.4,0.20190341456701
2015-01-01,services,B,BBB,0.0,0.04146098137030463
2015-01-01,services,B,C,0.0,0.014833327518804203
2015-01-01,services,B,D,0.0,0.0
2015-01-01,services,BB,A,0.0,0.0
2015-01-01,services,BB,AAA,0.0,0.0
2015-01-01,services,BB,B,0.0,0.036367655890269086
2015-01-01,services,BB,BB,0.6666666666666666,0.8217765421219196
2015-01-01,services,BB,BBB,0.16666666666666666,0.13568702994544557
2015-01-01,services,BB,C,0.16666666666666666,0.006168772042365746
2015-01-01,services,BB,D,0.0,0.0
2015-01-01,services,BBB,A,0.0,0.0
2015-01-01,services,BBB,AAA,0.0,0.0
2015-01-01,services,BBB,B,0.0,0.0
2015-01-01,services,BBB,BB,0.0,0.08802617206247904
2015-01-01,services,BBB,BBB,1.0,0.9119738279375209
2015-01-01,services,BBB,C,0.0,0.0
2015-01-01,services,BBB,D,0.0,0.0
2015-01-01,services,C,B,0.0,0.24189628991959067
2015-01-01,services,C,BB,0.0,0.033831183364929074
2015-01-01,services,C,C,1.0,0.685908336994643
2015-01-01,services,C,D,0.0,0.0009967332893672449
2015-04-01,services,A,A,1.0,0.9944687803134357
2015-04-01,services,A,AAA,0.0,0.0
2015-04-01,services,A,B,0.0,0.0
2015-04-01,services,A,BB,0.0,0.003528426876119429
2015-04-01,services,A,BBB,0.0,0.0020027928104449375
2015-04-01,services,A,C,0.0,0.0
2015-04-01,services,A,D,0.0,0.0
2015-04-01,services,AAA,A,0.0,0.034706400979062406
2015-04-01,services,AAA,AAA,1.0,0.9639317596721066
2015-04-01,services,AAA,B,0.0,0.0
2015-04-01,services,AAA,BB,0.0,0.0
2015-04-01,services,AAA,BBB,0.0,0.0013618393488309003
2015-04-01,services,AAA,C,0.0,0.0
2015-04-01,services,AAA,D,0.0,0.0
2015-04-01,services,B,A,0.0,0.0
2015-04-01,services,B,AAA,0.0,0.0
2015-04-01,services,B,B,0.6666666666666666,0.784062154433887
2015-04-01,services,B,BB,0.16666666666666666,0.16497090529610325
2015-04-01,services,B,BBB,0.16666666666666666,0.028472395646361504
2015-04-01,services,B,C,0.0,0.022494544623648145
2015-04-01,services,B,D,0.0,0.0
2015-04-01,services,BB,A,0.0,0.0
2015-04-01,services,BB,AAA,0.0,0.0
2015-04-01,services,BB,B,0.0,0.05046914898372802
2015-04-01,services,BB,BB,0.6666666666666666,0.8375929553855512
2015-04-01,services,BB,BBB,0.16666666666666666,0.10210289065229827
2015-04-01,services,BB,C,0.16666666666666666,0.009835004978422506
2015-04-01,services,BB,D,0.0,0.0
2015-04-01,services,BBB,A,0.0,0.0
2015-04-01,services,BBB,AAA,0.0,0.0
2015-04-01,services,BBB,B,0.0,0.0
2015-04-01,services,BBB,BB,0.0,0.11835423313787052
2015-04-01,services,BBB,BBB,1.0,0.8816457668621295
2015-04-01,services,BBB,C,0.0,0.0
2015-04-01,services,BBB,D,0.0,0.0
2015-04-01,services,C,B,0.0,0.21087638852617485
2015-04-01,services,C,BB,0.0,0.02665566213579773
2015-04-01,services,C,C,1.0,0.7336899478246303
2015-04-01,services,C,D,0.0,0.0015917817881874773
2015-07-01,services,A,A,1.0,0.99868281918665
2015-07-01,services,A,AAA,0.0,0.0
2015-07-01,services,A,B,0.0,0.0
2015-07-01,services,A,BB,0.0,0.0007864274523526925
2015-07-01,services,A,BBB,0.0,0.0005307533609973144
2015-07-01,services,A,C,0.0,0.0
2015-07-01,services,A,D,0.0,0.0
2015-07-01,services,AAA,A,0.0,0.011490269944887058
2015-07-01,services,AAA,AAA,1.0,0.9882436876192097
2015-07-01,services,AAA,B,0.0,0.0
2015-07-01,services,AAA,BB,0.0,0.0
2015-07-01,services,AAA,BBB,0.0,0.0002660424359032803
2015-07-01,services,AAA,C,0.0,0.0
2015-07-01,services,AAA,D,0.0,0.0
2015-07-01,services,B,A,0.0,0.0
2015-07-01,services,B,AAA,0.0,0.0
2015-07-01,services,B,B,1.0,0.6481536939657605
2015-07-01,services,B,BB,0.0,0.26975843371213104
2015-07-01,services,B,BBB,0.0,0.07536052398301707
2015-07-01,services,B,C,0.0,0.006727348339091428
2015-07-01,services,B,D,0.0,0.0
2015-07-01,services,BB,A,0.0,0.0
2015-07-01,services,BB,AAA,0.0,0.0
2015-07-01,services,BB,B,0.0,0.019184695912148705
2015-07-01,services,BB,BB,0.625,0.767242883943274
2015-07-01,services,BB,BBB,0.25,0.21101197120024773
2015-07-01,services,BB,C,0.125,0.0025604489443295337
2015-07-01,services,BB,D,0.0,0.0
2015-07-01,services,BBB,A,0.0,0.0
2015-07-01,services,BBB,AAA,0.0,0.0
2015-07-01,services,BBB,B,0.0,0.0
2015-07-01,services,BBB,BB,0.0,0.04947155276673078
2015-07-01,services,BBB,BBB,1.0,0.9505284472332692
2015-07-01,services,BBB,C,0.0,0.0
2015-07-01,services,BBB,D,0.0,0.0
2015-07-01,services,C,B,0.0,0.29408367521425804
2015-07-01,services,C,BB,0.0,0.04893464831224459
2015-07-01,services,C,C,0.0,0.5940543355560185
2015-07-01,services,C,D,1.0,0.0004200541674682035
2015-10-01,services,A,A,1.0,0.983738899160024
2015-10-01,services,A,AAA,0.0,0.0
2015-10-01,services,A,B,0.0,0.0
2015-10-01,services,A,BB,0.0,0.010971247207198526
2015-10-01,services,A,BBB,0.0,0.0052898536327774665
2015-10-01,services,A,C,0.0,0.0
2015-10-01,services,A,D,0.0,0.0
2015-10-01,services,AAA,A,0.0,0.07670130096297634
2015-10-01,services,AAA,AAA,1.0,0.9185626665135151
2015-10-01,services,AAA,B,0.0,0.0
2015-10-01,services,AAA,BB,0.0,0.0
2015-10-01,services,AAA,BBB,0.0,0.004736032523508512
2015-10-01,services,AAA,C,0.0,0.0
2015-10-01,services,AAA,D,0.0,0.0
2015-10-01,services,B,A,0.0,0.0
2015-10-01,services,B,AAA,0.0,0.0
2015-10-01,services,B,B,0.8,0.8430313594444351
2015-10-01,services,B,BB,0.0,0.0918466585030645
2015-10-01,services,B,BBB,0.0,0.010540745593475176
2015-10-01,services,B,C,0.2,0.054581236459025205
2015-10-01,services,B,D,0.0,0.0
2015-10-01,services,BB,A,0.0,0.0
2015-10-01,services,BB,AAA,0.0,0.0
2015-10-01,services,BB,B,0.0,0.09837168302812703
2015-10-01,services,BB,BB,0.8333333333333334,0.8275942040042281
2015-10-01,services,BB,BBB,0.16666666666666666,0.04721806031613596
2015-10-01,services,BB,C,0.0,0.026816052651508947
2015-10-01,services,BB,D,0.0,0.0
2015-10-01,services,BBB,A,0.0,0.0
2015-10-01,services,BBB,AAA,0.0,0.0
2015-10-01,services,BBB,B,0.0,0.0
2015-10-01,services,BBB,BB,0.5,0.2175581453452845
2015-10-01,services,BBB,BBB,0.5,0.7824418546547155
2015-10-01,services,BBB,C,0.0,0.0
2015-10-01,services,BBB,D,0.0,0.0
2015-10-01,services,C,B,0.0,0.1413269894723117
2015-10-01,services,C,BB,0.0,0.013979832991577346
2015-10-01,services,C,C,0.0,0.8283031204587207
2015-10-01,services,C,D,0.0,0.004486891455708599
2016-01-01,services,A,A,1.0,0.9896520385000506
2016-01-01,services,A,AAA,0.0,0.0
2016-01-01,services,A,B,0.0,0.0
2016-01-01,services,A,BB,0.0,0.006814129733642997
2016-01-01,services,A,BBB,0.0,0.003533831766306391
2016-01-01,services,A,C,0.0,0.0
2016-01-01,services,A,D,0.0,0.0
2016-01-01,services,AAA,A,0.0,0.05528669286946513
2016-01-01,services,AAA,AAA,1.0,0.9419112009744816
2016-01-01,services,AAA,B,0.0,0.0
2016-01-01,services,AAA,BB,0.0,0.0
2016-01-01,services,AAA,BBB,0.0,0.0028021061560532788
2016-01-01,services,AAA,C,0.0,0.0
2016-01-01,services,AAA,D,0.0,0.0
2016-01-01,services,B,A,0.0,0.0
2016-01-01,services,B,AAA,0.0,0.0
2016-01-01,services,B,B,1.0,0.824954637044979
2016-01-01,services,B,BB,0.0,0.1207583262035774
2016-01-01,services,B,BBB,0.0,0.016545872865893596
2016-01-01,services,B,C,0.0,0.037741163885550016
2016-01-01,services,B,D,0.0,0.0
2016-01-01,services,BB,A,0.0,0.0
2016-01-01,services,BB,AAA,0.0,0.0
2016-01-01,services,BB,B,0.0,0.074956570419767
2016-01-01,services,BB,BB,0.8333333333333334,0.8402025649512657
2016-01-01,services,BB,BBB,0.16666666666666666,0.0672104189294086
2016-01-01,services,BB,C,0.0,0.017630445699558794
2016-01-01,services,BB,D,0.0,0.0
2016-01-01,services,BBB,A,0.0,0.0
2016-01-01,services,BBB,AAA,0.0,0.0
2016-01-01,services,BBB,B,0.0,0.0
2016-01-01,services,BBB,BB,0.0,0.1695310590862094
2016-01-01,services,BBB,BBB,1.0,0.8304689409137906
2016-01-01,services,BBB,C,0.0,0.0
2016-01-01,services,BBB,D,0.0,0.0
2016-01-01,services,C,B,0.0,0.17044467945398367
2016-01-01,services,C,BB,0.0,0.018778328633890173
2016-01-01,services,C,C,1.0,0.7906104629718392
2016-01-01,services,C,D,0.0,0.0028930547181772776
2016-04-01,services,A,A,1.0,0.9626879076350012
2016-04-01,services,A,AAA,0.0,0.0
2016-04-01,services,A,B,0.0,0.0
2016-04-01,services,A,BB,0.0,0.02642182367235766
2016-04-01,services,A,BBB,0.0,0.01089026869264112
2016-04-01,services,A,C,0.0,0.0
2016-04-01,services,A,D,0.0,0.0
2016-04-01,services,AAA,A,0.0,0.1365334636106772
2016-04-01,services,AAA,AAA,1.0,0.8509003987706889
2016-04-01,services,AAA,B,0.0,0.0
2016-04-01,services,AAA,BB,0.0,0.0
2016-04-01,services,AAA,BBB,0.0,0.01256613761863389
2016-04-01,services,AAA,C,0.0,0.0
2016-04-01,services,AAA,D,0.0,0.0
2016-04-01,services,B,A,0.0,0.0
2016-04-01,services,B,AAA,0.0,0.0
2016-04-01,services,B,B,1.0,0.8414951307286247
2016-04-01,services,B,BB,0.0,0.04838259593096972
2016-04-01,services,B,BBB,0.0,0.0038875040668259198
2016-04-01,services,B,C,0.0,0.10623476927357972
2016-04-01,services,B,D,0.0,0.0
2016-04-01,services,BB,A,0.0,0.0
2016-04-01,services,BB,AAA,0.0,0.0
2016-04-01,services,BB,B,0.0,0.15584756085591314
2016-04-01,services,BB,BB,0.8,0.7651816957728514
2016-04-01,services,BB,BBB,0.2,0.021299887201664758
2016-04-01,services,BB,C,0.0,0.05767085616957072
2016-04-01,services,BB,D,0.0,0.0
2016-04-01,services,BBB,A,0.0,0.0
2016-04-01,services,BBB,AAA,0.0,0.0
2016-04-01,services,BBB,B,0.0,0.0
2016-04-01,services,BBB,BB,0.5,0.3353085710828597
2016-04-01,services,BBB,BBB,0.5,0.6646914289171403
2016-04-01,services,BBB,C,0.0,0.0
2016-04-01,services,BBB,D,0.0,0.0
2016-04-01,services,C,B,0.0,0.09100855300021049
2016-04-01,services,C,BB,0.0,0.007209617605121288
2016-04-01,services,C,C,1.0,0.8862334828293651
2016-04-01,services,C,D,0.0,0.010267144806098106
2016-07-01,services,A,A,1.0,0.9705178565425744
2016-07-01,services,A,AAA,0.0,0.0
2016-07-01,services,A,B,0.0,0.0
2016-07-01,services,A,BB,0.0,0.0205812905486704
2016-07-01,services,A,BBB,0.0,0.008900852908755214
2016-07-01,services,A,C,0.0,0.0
2016-07-01,services,A,D,0.0,0.0
2016-07-01,services,AAA,A,0.0,0.11638647558749635
2016-07-01,services,AAA,AAA,1.0,0.8741014050148206
2016-07-01,services,AAA,B,0.0,0.0
2016-07-01,services,AAA,BB,0.0,0.0
2016-07-01,services,AAA,BBB,0.0,0.00951211939768301
2016-07-01,services,AAA,C,0.0,0.0
2016-07-01,services,AAA,D,0.0,0.0
2016-07-01,services,B,A,0.0,0.0
2016-07-01,services,B,AAA,0.0,0.0
2016-07-01,services,B,B,1.0,0.8473261598416996
2016-07-01,services,B,BB,0.0,0.059271218177888274
2016-07-01,services,B,BBB,0.0,0.005294230981594095
2016-07-01,services,B,C,0.0,0.08810839099881806
2016-07-01,services,B,D,0.0,0.0
2016-07-01,services,BB,A,0.0,0.0
2016-07-01,services,BB,AAA,0.0,0.0
2016-07-01,services,BB,B,0.0,0.137622277816648
2016-07-01,services,BB,BB,0.8,0.7886225975138188
2016-07-01,services,BB,BBB,0.2,0.02730786934128926
2016-07-01,services,BB,C,0.0,0.04644725532824402
2016-07-01,services,BB,D,0.0,0.0
2016-07-01,services,BBB,A,0.0,0.0
2016-07-01,services,BBB,AAA,0.0,0.0
2016-07-01,services,BBB,B,0.0,0.0
2016-07-01,services,BBB,BB,0.4,0.2977116923375372
2016-07-01,services,BBB,BBB,0.6,0.7022883076624629
2016-07-01,services,BBB,C,0.0,0.0
2016-07-01,services,BBB,D,0.0,0.0
2016-07-01,services,C,B,0.0,0.1046360265272791
2016-07-01,services,C,BB,0.0,0.00886045618656739
2016-07-01,services,C,C,1.0,0.8716283724705258
2016-07-01,services,C,D,0.0,0.008092720775260768
2016-10-01,services,A,A,1.0,0.9504428354744437
2016-10-01,services,A,AAA,0.0,0.0
2016-10-01,services,A,B,0.0,0.0
2016-10-01,services,A,BB,0.0,0.03572618170795574
2016-10-01,services,A,BBB,0.0,0.013830982817600555
2016-10-01,services,A,C,0.0,0.0
2016-10-01,services,A,D,0.0,0.0
2016-10-01,services,AAA,A,0.0,0.16467056513513267
2016-10-01,services,AAA,AAA,1.0,0.8177167776407821
2016-10-01,services,AAA,B,0.0,0.0
2016-10-01,services,AAA,BB,0.0,0.0
2016-10-01,services,AAA,BBB,0.0,0.017612657224085282
2016-10-01,services,AAA,C,0.0,0.0
2016-10-01,services,AAA,D,0.0,0.0
2016-10-01,services,B,A,0.0,0.0
2016-10-01,services,B,AAA,0.0,0.0
2016-10-01,services,B,B,1.0,0.8277155004936425
2016-10-01,services,B,BB,0.0,0.036880328931899964
2016-10-01,services,B,BBB,0.0,0.002592642864511996
2016-10-01,services,B,C,0.0,0.13281152770994553
2016-10-01,services,B,D,0.0,0.0
2016-10-01,services,BB,A,0.0,0.0
2016-10-01,services,BB,AAA,0.0,0.0
2016-10-01,services,BB,B,0.5,0.17962404148359792
2016-10-01,services,BB,BB,0.5,0.730248016783497
2016-10-01,services,BB,BBB,0.0,0.015339266693155662
2016-10-01,services,BB,C,0.0,0.07478867503974931
2016-10-01,services,BB,D,0.0,0.0
2016-10-01,services,BBB,A,0.0,0.0
2016-10-01,services,BBB,AAA,0.0,0.0
2016-10-01,services,BBB,B,0.0,0.0
2016-10-01,services,BBB,BB,0.4,0.38525937178500586
2016-10-01,services,BBB,BBB,0.6,0.6147406282149941
2016-10-01,services,BBB,C,0.0,0.0
2016-10-01,services,BBB,D,0.0,0.0
2016-10-01,services,C,B,0.0,0.0755031932545911
2016-10-01,services,C,BB,0.0,0.005494361908002232
2016-10-01,services,C,C,1.0,0.9014601977390689
2016-10-01,services,C,D,0.0,0.013731921973727737
2017-01-01,services,A,A,1.0,0.9504428354744437
2017-01-01,services,A,AAA,0.0,0.0
2017-01-01,services,A,B,0.0,0.0
2017-01-01,services,A,BB,0.0,0.03572618170795574
2017-01-01,services,A,BBB,0.0,0.013830982817600555
2017-01-01,services,A,C,0.0,0.0
2017-01-01,services,A,D,0.0,0.0
2017-01-01,services,AAA,A,0.0,0.16467056513513267
2017-01-01,services,AAA,AAA,1.0,0.8177167776407821
2017-01-01,services,AAA,B,0.0,0.0
2017-01-01,services,AAA,BB,0.0,0.0
2017-01-01,services,AAA,BBB,0.0,0.017612657224085282
2017-01-01,services,AAA,C,0.0,0.0
2017-01-01,services,AAA,D,0.0,0.0
2017-01-01,services,B,A,0.0,0.0
2017-01-01,services,B,AAA,0.0,0.0
2017-01-01,services,B,B,1.0,0.8277155004936425
2017-01-01,services,B,BB,0.0,0.036880328931899964
2017-01-01,services,B,BBB,0.0,0.002592642864511996
2017-01-01,services,B,C,0.0,0.13281152770994553
2017-01-01,services,B,D,0.0,0.0
2017-01-01,services,BB,A,0.0,0.0
2017-01-01,services,BB,AAA,0.0,0.0
2017-01-01,services,BB,B,0.5,0.17962404148359792
2017-01-01,services,BB,BB,0.5,0.730248016783497
2017-01-01,services,BB,BBB,0.0,0.015339266693155662
2017-01-01,services,BB,C,0.0,0.07478867503974931
2017-01-01,services,BB,D,0.0,0.0
2017-01-01,services,BBB,A,0.0,0.0
2017-01-01,services,BBB,AAA,0.0,0.0
2017-01-01,services,BBB,B,0.0,0.0
2017-01-01,services,BBB,BB,0.4,0.38525937178500586
2017-01-01,services,BBB,BBB,0.6,0.6147406282149941
2017-01-01,services,BBB,C,0.0,0.0
2017-01-01,services,BBB,D,0.0,0.0
2017-01-01,services,C,B,0.0,0.0755031932545911
2017-01-01,services,C,BB,0.0,0.005494361908002232
2017-01-01,services,C,C,1.0,0.9014601977390689
2017-01-01,services,C,D,0.0,0.013731921973727737
2017-04-01,services,A,A,1.0,0.9853236743515227
2017-04-01,services,A,AAA,0.0,0.0
2017-04-01,services,A,B,0.0,0.0
2017-04-01,services,A,BB,0.0,0.009846486885938864
2017-04-01,services,A,BBB,0.0,0.004829838762538494
2017-04-01,services,A,C,0.0,0.0
2017-04-01,services,A,D,0.0,0.0
2017-04-01,services,AAA,A,0.0,0.07126217879817075
2017-04-01,services,AAA,AAA,1.0,0.9245348443538197
2017-04-01,services,AAA,B,0.0,0.0
2017-04-01,services,AAA,BB,0.0,0.0
2017-04-01,services,AAA,BBB,0.0,0.004202976848009572
2017-04-01,services,AAA,C,0.0,0.0
2017-04-01,services,AAA,D,0.0,0.0
2017-04-01,services,B,A,0.0,0.0
2017-04-01,services,B,AAA,0.0,0.0
2017-04-01,services,B,B,1.0,0.8399243645467922
2017-04-01,services,B,BB,0.0,0.09812495198288884
2017-04-01,services,B,BBB,0.0,0.011733746516096932
2017-04-01,services,B,C,0.0,0.05021693695422205
2017-04-01,services,B,D,0.0,0.0
2017-04-01,services,BB,A,0.0,0.0
2017-04-01,services,BB,AAA,0.0,0.0
2017-04-01,services,BB,B,0.3333333333333333,0.09259351554626785
2017-04-01,services,BB,BB,0.6666666666666666,0.8316452794382567
2017-04-01,services,BB,BBB,0.0,0.051375293709647774
2017-04-01,services,BB,C,0.0,0.024385911305827648
2017-04-01,services,BB,D,0.0,0.0
2017-04-01,services,BBB,A,0.0,0.0
2017-04-01,services,BBB,AAA,0.0,0.0
2017-04-01,services,BBB,B,0.0,0.0
2017-04-01,services,BBB,BB,0.0,0.20575152507978184
2017-04-01,services,BBB,BBB,1.0,0.7942484749202181
2017-04-01,services,BBB,C,0.0,0.0
2017-04-01,services,BBB,D,0.0,0.0
2017-04-01,services,C,B,0.0,0.1478766736694055
2017-04-01,services,C,BB,0.0,0.015000332425030405
2017-04-01,services,C,C,1.0,0.8200627933585132
2017-04-01,services,C,D,0.0,0.004059119620203916
2017-07-01,services,A,A,1.0,0.9871409329864526
2017-07-01,services,A,AAA,0.0,0.0
2017-07-01,services,A,B,0.0,0.0
2017-07-01,services,A,BB,0.0,0.008565808114904445
2017-07-01,services,A,BBB,0.0,0.004293258898642967
2017-07-01,services,A,C,0.0,0.0
2017-07-01,services,A,D,0.0,0.0
2017-07-01,services,AAA,A,0.0,0.0647740077200736
2017-07-01,services,AAA,AAA,1.0,0.931621553046261
2017-07-01,services,AAA,B,0.0,0.0
2017-07-01,services,AAA,BB,0.0,0.0
2017-07-01,services,AAA,BBB,0.0,0.003604439233665414
2017-07-01,services,AAA,C,0.0,0.0
2017-07-01,services,AAA,D,0.0,0.0
2017-07-01,services,B,A,0.0,0.0
2017-07-01,services,B,AAA,0.0,0.0
2017-07-01,services,B,B,1.0,0.8350265457313144
2017-07-01,services,B,BB,0.0,0.10647225530481585
2017-07-01,services,B,BBB,0.0,0.013413945955213835
2017-07-01,services,B,C,0.0,0.04508725300865593
2017-07-01,services,B,D,0.0,0.0
2017-07-01,services,BB,A,0.0,0.0
2017-07-01,services,BB,AAA,0.0,0.0
2017-07-01,services,BB,B,0.2,0.08555566923359395
2017-07-01,services,BB,BB,0.8,0.8358114332676393
2017-07-01,services,BB,BBB,0.0,0.05706047433727268
2017-07-01,services,BB,C,0.0,0.021572423161494072
2017-07-01,services,BB,D,0.0,0.0
2017-07-01,services,BBB,A,0.0,0.0
2017-07-01,services,BBB,AAA,0.0,0.0
2017-07-01,services,BBB,B,0.0,0.0
2017-07-01,services,BBB,BB,0.0,0.19133820852564493
2017-07-01,services,BBB,BBB,1.0,0.808661791474355
2017-07-01,services,BBB,C,0.0,0.0
2017-07-01,services,BBB,D,0.0,0.0
2017-07-01,services,C,B,0.0,0.15637884283935855
2017-07-01,services,C,BB,0.0,0.016375255955192847
2017-07-01,services,C,C,1.0,0.8091580676318909
2017-07-01,services,C,D,0.0,0.003569294447136382
2017-10-01,services,A,A,1.0,0.9865283499573977
2017-10-01,services,A,AAA,0.0,0.0
2017-10-01,services,A,B,0.0,0.0
2017-10-01,services,A,BB,0.0,0.008996372995789708
2017-10-01,services,A,BBB,0.0,0.004475277046812607
2017-10-01,services,A,C,0.0,0.0
2017-10-01,services,A,D,0.0,0.0
2017-10-01,services,AAA,A,0.0,0.06699334904093114
2017-10-01,services,AAA,AAA,1.0,0.9292020357400683
2017-10-01,services,AAA,B,0.0,0.0
2017-10-01,services,AAA,BB,0.0,0.0
2017-10-01,services,AAA,BBB,0.0,0.003804615219000524
2017-10-01,services,AAA,C,0.0,0.0
2017-10-01,services,AAA,D,0.0,0.0
2017-10-01,services,B,A,0.0,0.0
2017-10-01,services,B,AAA,0.0,0.0
2017-10-01,services,B,B,1.0,0.8368619310942612
2017-10-01,services,B,BB,0.0,0.10350199950535577
2017-10-01,services,B,BBB,0.0,0.012803638280323493
2017-10-01,services,B,C,0.0,0.046832431120059574
2017-10-01,services,B,D,0.0,0.0
2017-10-01,services,BB,A,0.0,0.0
2017-10-01,services,BB,AAA,0.0,0.0
2017-10-01,services,BB,B,0.25,0.08798142197198987
2017-10-01,services,BB,BB,0.75,0.8344775226101628
2017-10-01,services,BB,BBB,0.0,0.05501682298589394
2017-10-01,services,BB,C,0.0,0.022524232431953298
2017-10-01,services,BB,D,0.0,0.0
2017-10-01,services,BBB,A,0.0,0.0
2017-10-01,services,BBB,AAA,0.0,0.0
2017-10-01,services,BBB,B,0.0,0.0
2017-10-01,services,BBB,BB,0.0,0.19631097628266758
2017-10-01,services,BBB,BBB,1.0,0.8036890237173324
2017-10-01,services,BBB,C,0.0,0.0
2017-10-01,services,BBB,D,0.0,0.0
2017-10-01,services,C,B,0.0,0.15337910949321032
2017-10-01,services,C,BB,0.0,0.01588360255458554
2017-10-01,services,C,C,1.0,0.8130320115271723
2017-10-01,services,C,D,0.0,0.003734343852031205
2018-01-01,services,A,A,1.0,0.9865283499573977
2018-01-01,services,A,AAA,0.0,0.0
2018-01-01,services,A,B,0.0,0.0
2018-01-01,services,A,BB,0.0,0.008996372995789708
2018-01-01,services,A,BBB,0.0,0.004475277046812607
2018-01-01,services,A,C,0.0,0.0
2018-01-01,services,A,D,0.0,0.0
2018-01-01,services,AAA,A,0.0,0.06699334904093114
2018-01-01,services,AAA,AAA,1.0,0.9292020357400683
2018-01-01,services,AAA,B,0.0,0.0
2018-01-01,services,AAA,BB,0.0,0.0
2018-01-01,services,AAA,BBB,0.0,0.003804615219000524
2018-01-01,services,AAA,C,0.0,0.0
2018-01-01,services,AAA,D,0.0,0.0
2018-01-01,services,B,A,0.0,0.0
2018-01-01,services,B,AAA,0.0,0.0
2018-01-01,services,B,B,1.0,0.8368619310942612
2018-01-01,services,B,BB,0.0,0.10350199950535577
2018-01-01,services,B,BBB,0.0,0.012803638280323493
2018-01-01,services,B,C,0.0,0.046832431120059574
2018-01-01,services,B,D,0.0,0.0
2018-01-01,services,BB,A,0.0,0.0
2018-01-01,services,BB,AAA,0.0,0.0
2018-01-01,services,BB,B,0.25,0.08798142197198987
2018-01-01,services,BB,BB,0.75,0.8344775226101628
2018-01-01,services,BB,BBB,0.0,0.05501682298589394
2018-01-01,services,BB,C,0.0,0.022524232431953298
2018-01-01,services,BB,D,0.0,0.0
2018-01-01,services,BBB,A,0.0,0.0
2018-01-01,services,BBB,AAA,0.0,0.0
2018-01-01,services,BBB,B,0.0,0.0
2018-01-01,services,BBB,BB,0.0,0.19631097628266758
2018-01-01,services,BBB,BBB,1.0,0.8036890237173324
2018-01-01,services,BBB,C,0.0,0.0
2018-01-01,services,BBB,D,0.0,0.0
2018-01-01,services,C,B,0.0,0.15337910949321032
2018-01-01,services,C,BB,0.0,0.01588360255458554
2018-01-01,services,C,C,1.0,0.8130320115271723
2018-01-01,services,C,D,0.0,0.003734343852031205
2018-04-01,services,A,A,1.0,0.9001105622355499
2018-04-01,services,A,AAA,0.0,0.0
2018-04-01,services,A,B,0.0,0.0
2018-04-01,services,A,BB,0.0,0.0755565450434571
2018-04-01,services,A,BBB,0.0,0.024332892720992982
2018-04-01,services,A,C,0.0,0.0
2018-04-01,services,A,D,0.0,0.0
2018-04-01,services,AAA,A,0.5,0.2536590688310671
2018-04-01,services,AAA,AAA,0.5,0.7053040175549454
2018-04-01,services,AAA,B,0.0,0.0
2018-04-01,services,AAA,BB,0.0,0.0
2018-04-01,services,AAA,BBB,0.0,0.04103691361398746
2018-04-01,services,AAA,C,0.0,0.0
2018-04-01,services,AAA,D,0.0,0.0
2018-04-01,services,B,A,0.0,0.0
2018-04-01,services,B,AAA,0.0,0.0
2018-04-01,services,B,B,1.0,0.7553893617900653
2018-04-01,services,B,BB,0.0,0.01606006260551973
2018-04-01,services,B,BBB,0.0,0.0007827142442028423
2018-04-01,services,B,C,0.0,0.22776786136021215
2018-04-01,services,B,D,0.0,0.0
2018-04-01,services,BB,A,0.0,0.0
2018-04-01,services,BB,AAA,0.0,0.0
2018-04-01,services,BB,B,0.25,0.2430973528273157
2018-04-01,services,BB,BB,0.75,0.6097689519749092
2018-04-01,services,BB,BBB,0.0,0.005732477214177134
2018-04-01,services,BB,C,0.0,0.1414012179835979
2018-04-01,services,BB,D,0.0,0.0
2018-04-01,services,BBB,A,0.0,0.0
2018-04-01,services,BBB,AAA,0.0,0.0
2018-04-01,services,BBB,B,0.0,0.0
2018-04-01,services,BBB,BB,0.6666666666666666,0.5300057671347346
2018-04-01,services,BBB,BBB,0.3333333333333333,0.4699942328652654
